canonical_name,alias,language
Susan,Sukey,en
Susan,Susie,en
Susan,Suzie,en
Susannah,Hannah,en
Susannah,Sue,en
Susannah,Sukey,en
Susannah,Susie,en
Susie,Suzie,en
Suzanne,Sue,en
Suzanne,Suki,en
Suzanne,Susie,en
Sybill,Sibbie,en
Sydney,Sid,en
Sylvanus,Sly,en
Sylvanus,Syl,en
Sylvester,Si,en
Sylvester,Sly,en
Sylvester,Sy,en
Sylvester,Syl,en
Sylvester,Vessie,en
Sylvester,Vester,en
Sylvester,Vet,en
Tabby,Tabitha,en
Tabitha,Tabby,en
Tamarra,Tammy,en
Tammie,Tami,en
Tammie,Tammy,en
Tammy,Tami,en
Tammy,Tammie,en
Tanafra,Tanny,en
Tasha,Tash,en
Tasha,Tashie,en
Ted,Teddy,en
Temperance,Tempy,en
Terence,Terry,en
Teresa,Terry,en
Teresa,Tess,en
Teresa,Tessa,en
Teresa,Tessie,en
Terri,Teri,en
Terri,Terrie,en
Terri,Terry,en
Terry,Terence,en
Tess,Teresa,en
Tess,Theresa,en
Tessa,Teresa,en
Tessa,Theresa,en
Thad,Thaddeus,en
Thaddeus,Thad,en
Theo,Theodore,en
Theodora,Dora,en
Theodore,Ted,en
Theodore,Teddy,en
Theodore,Theo,en
Theodosia,Dosia,en
Theodosia,Theo,en
Theodosia,Theodosius,en
Theophilus,Ophi,en
Theotha,Otha,en
Theresa,Terry,en
Theresa,Tess,en
Theresa,Tessa,en
Theresa,Tessie,en
Theresa,Thirza,en
Theresa,Thursa,en
Theresa,Traci,en
Theresa,Tracie,en
Theresa,Tracy,en
Thom,Thomas,en
Thom,Tom,en
Thom,Tommy,en
Thomas,Thom,en
Thomas,Tom,en
Thomas,Tommy,en
Thomasa,Tamzine,en
Tiffany,Tiff,en
Tiffany,Tiffy,en
Tilford,Tillie,en
Tim,Timmy,en
Timothy,Tim,en
Timothy,Timmy,en
Tina,Christina,en
Tisha,Tish,en
Tobias,Bias,en
Tobias,Toby,en
Tom,Thomas,en
Tom,Tommy,en
Tony,Anthony,en
Tranquilla,Quilla,en
Tranquilla,Trannie,en
Trish,Patricia,en
Trish,Trisha,en
Trix,Trixie,en
Trudy,Gertrude,en
Tryphena,Phena,en
Unice,Eunice,en
Unice,Nicie,en
Uriah,Riah,en
Ursula,Sula,en
Ursula,Sulie,en
Valentina,Felty,en
Valentina,Val,en
Valentina,Vallie,en
Valentine,Felty,en
Valeri,Val,en
Valeri,Valerie,en
Valerie,Val,en
Vanburen,Buren,en
Vandalia,Vannie,en
Vanessa,Essa,en
Vanessa,Nessa,en
Vanessa,Vanna,en
Vernisee,Nicey,en
Veronica,Franky,en
Veronica,Frony,en
Veronica,Ron,en
Veronica,Ronie,en
Veronica,Ronna,en
Veronica,Ronnie,en
Veronica,Ronny,en
Veronica,Vonnie,en
Vic,Vicki,en
Vic,Vickie,en
Vic,Vicky,en
Vic,Victor,en
Vicki,Vickie,en
Vicki,Vicky,en
Vicki,Victoria,en
Victor,Vic,en
Victoria,Tori,en
Victoria,Torie,en
Victoria,Torri,en
Victoria,Torrie,en
Victoria,Tory,en
Victoria,Vic,en
Victoria,Vicki,en
Victoria,Vickie,en
Victoria,Vicky,en
Vijay,Vij,en
Vincent,Vic,en
Vincent,Vin,en
Vincent,Vince,en
Vincent,Vinnie,en
Vincent,Vinny,en
Vincenzo,Vic,en
Vincenzo,Vin,en
Vincenzo,Vince,en
Vincenzo,Vinnie,en
Vincenzo,Vinny,en
Vinson,Vin,en
Vinson,Vince,en
Vinson,Vinnie,en
Vinson,Vinny,en
Viola,Ola,en
Viola,Vi,en
Violetta,Lettie,en
Virginia,Ginger,en
Virginia,Ginny,en
Virginia,Jane,en
Virginia,Jennie,en
Virginia,Virgy,en
Vivian,Vi,en
Vivian,Viv,en
Waldo,Ossy,en
Waldo,Ozzy,en
Wallace,Wally,en
Wally,Walt,en
Walter,Wally,en
Walter,Walt,en
Washington,Wash,en
Webster,Webb,en
Wendy,Wen,en
Wesley,Wes,en
Westley,Farmboy,en
Westley,Wes,en
Westley,West,en
Wilber,Bert,en
Wilber,Will,en
Wilbur,Will,en
Wilbur,Willie,en
Wilbur,Willy,en
Wilda,Willie,en
Wilfred,Fred,en
Wilfred,Wil,en
Wilfred,Will,en
Wilfred,Willie,en
Wilhelm,Wil,en
Wilhelm,Willie,en
Wilhelmina,Mina,en
Wilhelmina,Minnie,en
Wilhelmina,Willie,en
Wilhelmina,Wilma,en
Will,Bill,en
Will,Fred,en
Will,Wilbur,en
Will,Willie,en
William,Bela,en
William,Bell,en
William,Bill,en
William,Billy,en
William,Wil,en
William,Will,en
William,Willie,en
William,Willy,en
Willie,Fred,en
Willie,William,en
Willis,Bill,en
Willis,Willy,en
Wilma,Billiewilhelm,en
Wilma,William,en
Wilson,Will,en
Wilson,Willie,en
Wilson,Willy,en
Winfield,Field,en
Winfield,Win,en
Winfield,Winny,en
Winifred,Freddie,en
Winifred,Winnet,en
Winifred,Winnie,en
Winnie,Winnifred,en
Winnifred,Fred,en
Winnifred,Freddie,en
Winnifred,Freddy,en
Winnifred,Winnie,en
Winnifred,Winny,en
Winny,Winnifred,en
Winton,Wint,en
Woodrow,Drew,en
Woodrow,Wood,en
Woodrow,Woody,en
Yeona,Ona,en
Yeona,Onie,en
Yoshihiko,Yoshi,en
Yulan,Lan,en
Yulan,Yul,en
Yvonne,Vonna,en
Zach,Zack,en
Zach,Zak,en
Zachariah,Zac,en
Zachariah,Zach,en
Zachariah,Zachy,en
Zachariah,Zack,en
Zachariah,Zak,en
Zachariah,Zakk,en
Zachariah,Zeke,en
Zachary,Zac,en
Zachary,Zach,en
Zachary,Zachy,en
Zachary,Zack,en
Zachary,Zak,en
Zachary,Zakk,en
Zachary,Zeke,en
Zachery,Zac,en
Zachery,Zach,en
Zachery,Zachy,en
Zachery,Zack,en
Zachery,Zak,en
Zachery,Zakk,en
Zachery,Zeke,en
Zack,Zach,en
Zack,Zak,en
Zebedee,Zeb,en
Zedediah,Diah,en
Zedediah,Dyer,en
Zedediah,Zed,en
Zephaniah,Zeph,en
